elimfilters_sku,source_sku,segment,oem_count,oem_brand,oem_code,recovery_score,recovery_tier
EF56056,WK6056,Fuel Filter,0,,,0,TIER_E
EF56133,WK613/3,Fuel Filter,0,,,0,TIER_E
EF51418,WK614/18,Fuel Filter,0,,,0,TIER_E
EF56142,WK614/2,Fuel Filter,0,,,0,TIER_E
EF51426,WK614/26,Fuel Filter,0,,,0,TIER_E
EF51432,WK614/32,Fuel Filter,0,,,0,TIER_E
EF51436,WK614/36,Fuel Filter,0,,,0,TIER_E
EF51437,WK614/37,Fuel Filter,0,,,0,TIER_E
EF56184,WK618/4,Fuel Filter,0,,,0,TIER_E
EF50068,WK68,Fuel Filter,0,,,0,TIER_E
EF50685,WK68/5,Fuel Filter,0,,,0,TIER_E
EF50686,WK68/6,Fuel Filter,0,,,0,TIER_E
EF56881,WK68/81,Fuel Filter,0,,,0,TIER_E
EF50701,WK701,Fuel Filter,0,,,0,TIER_E
EF50702,WK702,Fuel Filter,0,,,0,TIER_E
EF57102,WK710/2,Fuel Filter,0,,,0,TIER_E
EF57105,WK710/5,Fuel Filter,0,,,0,TIER_E
EF57112,WK711/2,Fuel Filter,0,,,0,TIER_E
EF57124,WK712/4,Fuel Filter,1,FORD,98 FU 9155 AA,20,TIER_D
EF57126,WK712/6,Fuel Filter,0,,,0,TIER_E
EF57172,WK717/2,Fuel Filter,0,,,0,TIER_E
EF57174,WK717/4,Fuel Filter,0,,,0,TIER_E
EF50719,WK719,Fuel Filter,0,,,0,TIER_E
EF57193,WK719/3,Fuel Filter,0,,,0,TIER_E
EF57232,WK723/2,Fuel Filter,0,,,0,TIER_E
EF57264,WK726/4,Fuel Filter,0,,,0,TIER_E
EF53110,WK731(10),Fuel Filter,0,,,0,TIER_E
EF57313,WK731/3,Fuel Filter,0,,,0,TIER_E
EF50761,WK76/1,Fuel Filter,0,,,0,TIER_E
EF50764,WK76/4,Fuel Filter,0,,,0,TIER_E
EF50021,WK8002/1,Fuel Filter,0,,,0,TIER_E
EF58009,WK8009,Fuel Filter,0,,,0,TIER_E
EF58023,WK8023,Fuel Filter,0,,,0,TIER_E
EF58026,WK8026,Fuel Filter,0,,,0,TIER_E
EF58040,WK8040,Fuel Filter,0,,,0,TIER_E
EF58047,WK8047,Fuel Filter,0,,,0,TIER_E
EF58048,WK8048,Fuel Filter,0,,,0,TIER_E
EF58066,WK8066,Fuel Filter,0,,,0,TIER_E
EF58079,WK8079Z,Fuel Filter,0,,,0,TIER_E
EF58080,WK8080,Fuel Filter,0,,,0,TIER_E
EF58082,WK8082,Fuel Filter,0,,,0,TIER_E
EF58087,WK8087,Fuel Filter,0,,,0,TIER_E
EF58088,WK8088X,Fuel Filter,0,,,0,TIER_E
EF58091,WK809/1,Fuel Filter,0,,,0,TIER_E
EF58096,WK8096,Fuel Filter,0,,,0,TIER_E
EF58097,WK8097,Fuel Filter,0,,,0,TIER_E
EF50810,WK810,Fuel Filter,0,,,0,TIER_E
EF50811,WK811,Fuel Filter,0,,,0,TIER_E
EF50813,WK813,Fuel Filter,0,,,0,TIER_E
EF50814,WK814,Fuel Filter,0,,,0,TIER_E
EF58141,WK814/1,Fuel Filter,0,,,0,TIER_E
EF58152,WK815/2X,Fuel Filter,0,,,0,TIER_E
EF58150,WK8150,Fuel Filter,1,CATERPILLAR,234-7967,20,TIER_D
EF50817,WK817,Fuel Filter,0,,,0,TIER_E
EF58173,WK817/3XM,Fuel Filter,0,,,0,TIER_E
EF50817,WK817X,Fuel Filter,0,,,0,TIER_E
EF50819,WK819,Fuel Filter,0,,,0,TIER_E
EF58193,WK819/3X,Fuel Filter,0,,,0,TIER_E
EF58192,WK8192,Fuel Filter,0,,,0,TIER_E
EF58203,WK820/3,Fuel Filter,0,,,0,TIER_E
EF58205,WK820/5,Fuel Filter,0,,,0,TIER_E
EF58206,WK820/6,Fuel Filter,0,,,0,TIER_E
EF58208,WK820/8,Fuel Filter,0,,,0,TIER_E
EF58217,WK8217,Fuel Filter,0,,,0,TIER_E
EF58219,WK8219,Fuel Filter,1,HINO,23401-1332,20,TIER_D
EF58233,WK823/3,Fuel Filter,0,,,0,TIER_E
EF50825,WK825,Fuel Filter,0,,,0,TIER_E
EF58301,WK830/1,Fuel Filter,0,,,0,TIER_E
EF53010,WK830/10,Fuel Filter,0,,,0,TIER_E
EF58302,WK830/2,Fuel Filter,0,,,0,TIER_E
EF58303,WK830/3X,Fuel Filter,0,,,0,TIER_E
EF58304,WK830/4,Fuel Filter,0,,,0,TIER_E
EF58309,WK830/9,Fuel Filter,0,,,0,TIER_E
EF50834,WK834,Fuel Filter,0,,,0,TIER_E
EF52210,WK842/2(10),Fuel Filter,0,,,0,TIER_E
EF54229,WK842/29,Fuel Filter,0,,,0,TIER_E
EF58425,WK842/5,Fuel Filter,0,,,0,TIER_E
EF58427,WK842/7,Fuel Filter,0,,,0,TIER_E
EF58533,WK853/3,Fuel Filter,0,,,0,TIER_E
EF58535,WK853/5,Fuel Filter,0,,,0,TIER_E
EF58536,WK853/6,Fuel Filter,0,,,0,TIER_E
EF50854,WK854,Fuel Filter,0,,,0,TIER_E
EF58602,WK8602,Fuel Filter,0,,,0,TIER_E
EF50868,WK868,Fuel Filter,0,,,0,TIER_E
EF58704,WK8704,Fuel Filter,0,,,0,TIER_E
EF59021,WK9021,Fuel Filter,0,,,0,TIER_E
EF59042,WK9042,Fuel Filter,0,,,0,TIER_E
EF59087,WK9087,Fuel Filter,0,,,0,TIER_E
EF59093,WK9093,Fuel Filter,0,,,0,TIER_E
EF51003,WK91003,Fuel Filter,0,,,0,TIER_E
EF59111,WK9111,Fuel Filter,7,CATERPILLAR,9Y-4419,80,TIER_A
EF59111,WK9111,Fuel Filter,7,CATERPILLAR,3I-0755,80,TIER_A
EF59111,WK9111,Fuel Filter,7,CATERPILLAR,3I-1219,80,TIER_A
EF59111,WK9111,Fuel Filter,7,GENERAL MOTORS (GM),23518526,80,TIER_A
EF59111,WK9111,Fuel Filter,7,GENERAL MOTORS (GM),23518669,80,TIER_A
EF59111,WK9111,Fuel Filter,7,GENERAL MOTORS (GM),25010256,80,TIER_A
EF59111,WK9111,Fuel Filter,7,GENERAL MOTORS (GM),25010959,80,TIER_A
EF51651,WK9165/1X,Fuel Filter,0,,,0,TIER_E
EF50917,WK917,Fuel Filter,0,,,0,TIER_E
EF50918,WK918,Fuel Filter,0,,,0,TIER_E
EF50919,WK919,Fuel Filter,0,,,0,TIER_E
EF59211,WK921/1,Fuel Filter,0,,,0,TIER_E
EF59252,WK925/2,Fuel Filter,0,,,0,TIER_E
EF50927,WK927,Fuel Filter,0,,,0,TIER_E
EF50930,WK930X,Fuel Filter,0,,,0,TIER_E
EF50931,WK931X,Fuel Filter,0,,,0,TIER_E
EF59323,WK932/3,Fuel Filter,0,,,0,TIER_E
EF53280,WK932/80,Fuel Filter,0,,,0,TIER_E
EF50935,WK935,Fuel Filter,0,,,0,TIER_E
EF50936,WK936,Fuel Filter,0,,,0,TIER_E
EF50937,WK937,Fuel Filter,0,,,0,TIER_E
EF53916,WK939/16,Fuel Filter,0,,,0,TIER_E
EF54018,WK940/18,Fuel Filter,0,,,0,TIER_E
EF59403,WK940/3,Fuel Filter,0,,,0,TIER_E
EF54032,WK940/32X,Fuel Filter,0,,,0,TIER_E
EF59404,WK940/4,Fuel Filter,0,,,0,TIER_E
EF59409,WK940/9,Fuel Filter,0,,,0,TIER_E
EF50941,WK941,Fuel Filter,1,GILBARCO,140 632 746,20,TIER_D
EF54110,WK941(10),Fuel Filter,1,GILBARCO,140 632 746,20,TIER_D
EF55024,WK950/24X,Fuel Filter,0,,,0,TIER_E
EF55025,WK950/25,Fuel Filter,0,,,0,TIER_E
EF59504,WK950/4,Fuel Filter,0,,,0,TIER_E
EF50953,WK953,Fuel Filter,0,,,0,TIER_E
EF50954,WK954,Fuel Filter,0,,,0,TIER_E
EF59551,WK955/1,Fuel Filter,1,GENERAL MOTORS (GM),8423132,20,TIER_D
EF50956,WK956,Fuel Filter,0,,,0,TIER_E
EF55610,WK956(10),Fuel Filter,0,,,0,TIER_E
EF50957,WK957,Fuel Filter,0,,,0,TIER_E
EF56210,WK962/10,Fuel Filter,0,,,0,TIER_E
EF59623,WK962/3,Fuel Filter,0,,,0,TIER_E
EF59625,WK962/5,Fuel Filter,3,DAF,024 3000,40,TIER_C
EF59625,WK962/5,Fuel Filter,3,DAF,243 000,40,TIER_C
EF59625,WK962/5,Fuel Filter,3,DAF,0234000,40,TIER_C
EF59702,WK9702,Fuel Filter,0,,,0,TIER_E
EL51021,WP11102/1,Oil Filter,0,,,0,TIER_E
EL50212,WP11102/1/2,Oil Filter,0,,,0,TIER_E
EL51022,WP11102/2,Oil Filter,0,,,0,TIER_E
EL51152,WP1152,Oil Filter,0,,,0,TIER_E
EL51168,WP1168,Oil Filter,0,,,0,TIER_E
EL53001,WP12300/1,Oil Filter,0,,,0,TIER_E
EL52309,WP12309,Oil Filter,0,,,0,TIER_E
EL53001,WP13001,Oil Filter,0,,,0,TIER_E
EL50727,WP727,Oil Filter,0,,,0,TIER_E
EL50811,WP811,Oil Filter,0,,,0,TIER_E
EL58133,WP813/3,Oil Filter,0,,,0,TIER_E
EL50823,WP823,Oil Filter,0,,,0,TIER_E
EL59131,WP913/1,Oil Filter,0,,,0,TIER_E
EL59161,WP916/1,Oil Filter,0,,,0,TIER_E
EL50919,WP919,Oil Filter,0,,,0,TIER_E
EL59203,WP920/3,Oil Filter,0,,,0,TIER_E
EL59211,WP921/1,Oil Filter,0,,,0,TIER_E
EL59361,WP936/1,Oil Filter,0,,,0,TIER_E
EL59362,WP936/2,Oil Filter,0,,,0,TIER_E
EL50940,WP940,Oil Filter,0,,,0,TIER_E
EL50958,WP958,Oil Filter,0,,,0,TIER_E
EL50962,WP962,Oil Filter,0,,,0,TIER_E
EL59623,WP962/3,Oil Filter,0,,,0,TIER_E
EL59625,WP962/5,Oil Filter,3,VOLVO (TRUCKS/VCE/VME/PENTA),22030852,40,TIER_C
EL59625,WP962/5,Oil Filter,3,VOLVO (TRUCKS/VCE/VME/PENTA),21632901,40,TIER_C
EL59625,WP962/5,Oil Filter,3,VOLVO (TRUCKS/VCE/VME/PENTA),3582733,40,TIER_C
EL59633,WP963/3,Oil Filter,0,,,0,TIER_E
EL59506,WS950/6,Oil Filter,0,,,0,TIER_E
EL57131,WU713/1,Oil Filter,0,,,0,TIER_E
EL57132,WU713/2,Oil Filter,0,,,0,TIER_E
EL57133,WU713/3,Oil Filter,0,,,0,TIER_E
EL57134,WU713/4,Oil Filter,0,,,0,TIER_E
EL57135,WU713/5,Oil Filter,0,,,0,TIER_E
EL57136,WU713/6,Oil Filter,0,,,0,TIER_E
EL57181,WU718/1,Oil Filter,0,,,0,TIER_E
EL57182,WU718/2,Oil Filter,0,,,0,TIER_E
EL59321,WU932/1,Oil Filter,0,,,0,TIER_E
EL51102,WV11102,Oil Filter,0,,,0,TIER_E
EL57193,WV719/3,Oil Filter,0,,,0,TIER_E
EL57194,WV719/4,Oil Filter,0,,,0,TIER_E
EL50930,WV930,Oil Filter,0,,,0,TIER_E
EL50940,WV940,Oil Filter,0,,,0,TIER_E
EL50962,WV962,Oil Filter,0,,,0,TIER_E
